jobma_catcher_id,is_premium,subscription_status,company_size,sub_user,wallet_amount,is_unlimited,subscription_sum,subscription_count,recorded_interview_count,live_interview_count,invites_count,interview_done,pre_recorded_kit_counts,jobs_posted,since_last_login
6355,0,0,More than 1000,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6356,0,0,101-500,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6357,0,0,26-100,0,60.0,0,1.2,1,0,0,0,0,0,0,4
6358,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6359,1,0,101-500,1,60.0,0,208.2,1,0,0,0,0,0,0,4
6361,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6362,0,0,101-500,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6363,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6364,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6365,0,0,500-1000,1,60.0,0,0.6,1,0,0,0,0,0,0,4
6367,0,0,101-500,1,60.0,0,1.2,1,0,0,0,0,0,0,4
6369,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6370,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6371,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6381,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6382,0,0,101-500,0,60.0,0,0.6,2,0,0,0,0,0,0,4
6383,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6384,0,0,26-100,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6385,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6386,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6387,0,0,101-500,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6388,0,0,26-100,0,60.0,0,10.6,1,0,0,0,0,0,0,4
6389,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6390,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6391,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6392,0,0,26-100,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6393,0,0,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6394,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6395,0,0,26-100,0,60.0,0,10.6,1,0,0,0,0,0,0,4
6396,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6397,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6398,0,0,101-500,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6399,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6400,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6401,0,0,500-1000,0,60.0,0,10.6,1,0,0,0,0,0,0,4
6402,0,0,26-100,0,60.0,0,0.2,1,0,0,0,0,0,0,4
6403,0,0,101-500,0,60.0,0,0.2,1,0,0,0,0,0,0,4
6404,0,0,101-500,0,60.0,0,210.5,2,0,0,0,0,0,0,4
6405,1,0,1-25,1,60.0,0,0.0,1,4,0,0,4,2,1,4
6406,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6408,0,0,1-25,0,60.0,0,1.4,1,4,0,0,4,4,2,4
6409,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6410,0,0,1-25,0,60.0,0,347.1,1,1,0,0,1,1,1,4
6411,0,0,26-100,0,60.0,0,208.2,1,294,0,0,295,6,5,2
6412,0,0,1-25,0,60.0,0,347.1,1,1,0,0,1,1,1,4
6413,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6414,0,0,500-1000,1,60.0,0,347.1,1,326,0,0,326,36,2,4
6415,0,0,1-25,0,60.0,0,208.2,1,4,0,0,4,3,1,4
6416,0,0,1-25,0,60.0,0,347.1,1,4,0,0,4,4,1,4
6417,0,0,1-25,0,60.0,0,0.1,1,0,0,0,0,0,0,4
6418,0,0,500-1000,1,60.0,0,763.5,3,0,0,0,0,0,0,4
6420,0,0,500-1000,0,60.0,0,555.3,2,0,0,0,0,0,0,4
6421,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6422,0,1,1-25,1,660.0,0,14.7,2,5,0,0,5,3,2,4
6424,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6426,0,0,26-100,0,60.0,0,0.6,1,2,0,0,2,2,1,4
6427,1,0,1-25,2,60.0,0,176.5,1,39,0,0,39,3,3,4
6428,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6429,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6430,0,0,26-100,0,60.0,0,763.5,3,0,0,0,0,0,0,4
6431,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6433,0,0,26-100,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6436,1,0,26-100,0,60.0,0,1457.7,5,0,0,0,0,0,0,4
6437,1,0,26-100,0,1060.0,0,3.0,3,0,0,0,0,0,0,4
6438,0,0,101-500,0,60.0,0,11.8,1,0,0,0,0,0,0,4
6439,0,0,500-1000,1,60.0,0,0.6,1,0,0,0,0,0,0,4
6443,1,1,26-100,0,60.0,0,9.0,5,2,0,0,2,1,1,4
6444,0,0,26-100,1,60.0,0,347.1,1,38,0,0,38,2,1,4
6445,0,0,500-1000,1,60.0,1,117.6,1,0,0,0,0,0,0,4
6447,1,0,26-100,0,60.0,0,17.6,1,0,0,0,0,0,0,4
6449,0,0,26-100,0,60.0,0,416.4,2,0,0,0,0,0,0,4
6450,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6451,0,0,26-100,1,60.0,1,117.6,1,0,0,0,0,0,1,4
6453,1,0,500-1000,1,60.0,0,208.2,1,0,0,0,0,0,0,4
6455,1,0,101-500,1,60.0,0,294.1,1,0,0,0,0,0,0,4
6457,0,0,26-100,1,60.0,1,117.6,1,0,0,0,0,0,0,4
6459,0,0,26-100,1,60.0,0,208.2,1,0,0,0,0,0,0,4
6461,0,0,500-1000,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6462,0,0,26-100,0,60.0,0,208.2,1,4,1,0,5,2,4,4
6463,0,0,101-500,1,60.0,0,902.4,3,0,0,0,0,0,0,4
6465,0,0,101-500,0,60.0,0,208.2,1,1,0,0,1,1,2,4
6466,0,0,500-1000,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6468,0,1,101-500,1,60.0,0,2.4,4,13,0,0,13,2,1,4
6470,0,0,26-100,0,60.0,0,208.2,1,1,0,0,1,1,1,4
6471,1,0,26-100,1,60.0,0,1.8,1,0,0,0,0,0,0,4
6473,0,0,26-100,0,60.0,0,208.2,1,1,0,0,1,1,2,4
6475,1,1,1-25,5,12.0,0,1041.3,3,789,0,0,791,91,69,2
6476,1,0,101-500,1,60.0,0,416.4,2,11,1,0,13,7,6,4
6477,0,0,1-25,0,60.0,0,208.2,1,2,0,0,2,3,3,4
6478,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6479,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6480,0,0,101-500,1,60.0,1,3.0,1,0,0,0,0,0,0,4
6481,0,0,500-1000,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6483,0,0,26-100,1,60.0,1,4.2,1,0,0,0,0,0,0,4
6485,0,1,26-100,0,60.0,1,2504.7,10,13,0,0,13,2,2,4
6486,0,0,26-100,1,60.0,1,0.1,1,0,0,0,0,0,0,4
6488,0,0,101-500,0,60.0,0,208.2,1,1,0,0,1,1,0,4
6489,0,0,26-100,1,60.0,1,6.9,1,1,0,0,1,1,2,4
6491,0,0,101-500,1,60.0,1,66.7,1,0,0,0,0,0,0,4
6499,0,0,1-25,0,60.0,0,130.9,11,1,0,0,1,1,0,4
6500,0,0,26-100,0,60.0,0,384.7,2,0,0,0,0,0,0,4
6501,0,0,500-1000,0,60.0,0,3.6,2,1,0,0,1,1,1,4
6502,0,1,1-25,0,60.0,0,8.4,6,1,0,0,1,1,0,4
6503,1,0,26-100,0,60.0,0,0.6,1,0,0,0,0,1,0,4
6504,0,0,1-25,0,60.0,0,176.5,1,1,0,0,1,1,0,4
6506,0,0,1-25,0,60.0,0,731.8,3,2,0,0,2,1,0,4
6507,0,0,26-100,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6508,0,1,101-500,0,60.0,0,5.4,3,1,0,0,1,1,1,4
6509,1,0,1-25,3,60.0,0,208.2,1,3,0,0,3,3,3,4
6513,0,0,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6514,0,0,1-25,0,60.0,0,384.7,2,1,0,0,1,1,0,4
6515,0,0,101-500,0,160.0,0,0.6,1,2,0,0,2,1,1,4
6516,0,0,26-100,0,160.0,0,0.6,1,1,0,0,1,1,1,4
6517,0,0,26-100,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6519,0,0,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6520,0,0,26-100,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6521,0,0,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6523,1,0,500-1000,0,60.0,0,2.4,2,0,0,0,0,1,1,4
6524,0,0,26-100,0,60.0,0,763.5,3,0,0,0,0,0,0,4
6525,0,0,1-25,0,60.0,0,694.2,2,1,0,0,1,1,0,4
6526,0,0,500-1000,0,60.0,0,2082.0,10,0,0,0,0,0,0,4
6527,0,1,101-500,0,60.0,0,6.6,5,0,0,0,0,0,0,4
6528,1,0,26-100,0,60.0,0,763.5,3,0,0,0,0,0,0,4
6529,0,0,26-100,0,60.0,0,1110.6,4,1,0,0,1,1,0,4
6530,0,0,26-100,0,60.0,0,416.4,2,1,0,0,1,1,0,4
6532,1,0,500-1000,0,60.0,0,2.4,2,0,0,0,0,0,0,4
6533,0,0,26-100,0,60.0,0,731.8,3,1,0,0,1,1,0,4
6534,0,0,101-500,0,60.0,1,0.4,2,0,0,0,0,0,0,4
6535,0,0,101-500,0,60.0,0,3.0,3,0,0,0,0,0,0,4
6536,0,1,1-25,0,60.0,0,0.0,1,0,0,0,0,0,0,4
6537,0,0,101-500,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6538,0,0,500-1000,1,60.0,0,208.2,1,7,0,0,7,2,1,4
6540,0,1,26-100,0,60.0,1,758.8,3,0,0,0,0,0,0,4
6541,0,0,26-100,0,60.0,0,2.6,1,0,0,0,0,0,0,4
6542,0,0,26-100,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6543,1,1,500-1000,9,4824.0,0,694.2,2,1178,59,3,1234,90,84,0
6544,0,0,500-1000,1,60.0,0,4303.5,16,0,0,0,0,0,0,4
6545,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6546,1,0,500-1000,0,60.0,0,4.8,4,1,0,0,1,1,1,4
6549,0,1,101-500,0,60.0,0,1041.0,5,1,0,0,1,1,0,4
6551,1,0,101-500,0,60.0,0,4.8,6,0,0,0,0,0,0,4
6552,0,0,101-500,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6553,0,0,26-100,0,60.0,0,2.4,2,0,0,0,0,0,0,4
6554,0,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6556,0,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6557,0,0,1-25,0,60.0,0,1.8,1,0,0,0,0,0,0,4
6559,0,1,1-25,0,60.0,0,3.6,2,0,0,0,0,0,0,4
6560,0,1,26-100,0,60.0,0,6.0,4,0,0,0,0,0,0,4
6561,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6562,0,1,1-25,0,60.0,0,6.0,4,0,0,0,0,0,0,4
6563,0,1,1-25,0,60.0,0,14.0,12,0,0,0,0,0,0,4
6564,0,0,1-25,0,60.0,0,3.6,2,0,0,0,0,0,0,4
6565,0,1,26-100,0,60.0,0,5.3,3,0,0,0,0,0,0,4
6566,0,0,26-100,0,60.0,0,2.4,2,0,0,0,0,0,0,4
6621,0,0,1-25,0,60.0,0,1.8,1,0,0,0,0,0,0,4
6622,0,0,1-25,0,60.0,0,902.4,3,0,0,0,0,0,0,4
6623,1,1,26-100,1,60.0,0,12.0,8,1,0,0,1,1,0,4
6624,0,0,More than 1000,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6625,0,0,101-500,0,60.0,0,1.8,1,0,0,0,0,0,0,4
6626,0,0,26-100,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6630,0,0,101-500,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6631,0,1,26-100,1,60.0,1,1528.8,13,0,0,0,0,0,0,4
6632,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6633,0,0,26-100,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6634,0,0,500-1000,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6636,0,0,More than 1000,0,60.0,0,1.8,1,0,0,0,0,0,0,4
6638,0,0,500-1000,0,60.0,0,1.8,1,0,0,0,0,0,0,4
6639,0,0,101-500,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6641,0,0,500-1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6643,0,0,26-100,0,60.0,1,1176.5,1,0,0,0,0,0,0,4
6644,0,1,101-500,0,60.0,0,5.4,5,1,0,0,1,1,0,4
6645,1,0,500-1000,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6646,0,0,101-500,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6647,0,0,101-500,0,60.0,0,208.2,1,0,0,0,0,1,0,4
6648,0,0,500-1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6649,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6650,1,0,26-100,0,60.0,0,8.9,2,1,0,0,1,1,0,4
6651,1,0,101-500,0,60.0,0,10.7,3,3,0,0,3,1,0,4
6652,0,0,101-500,0,60.0,1,0.0,1,0,0,0,0,0,0,4
6653,0,0,101-500,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6654,0,0,101-500,0,60.0,0,23.0,2,0,0,0,0,0,0,4
6655,0,0,101-500,0,60.0,1,235.2,2,0,0,0,0,0,0,4
6656,0,0,101-500,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6657,0,0,101-500,1,60.0,1,435.3,5,0,0,0,0,0,0,4
6658,0,0,101-500,1,60.0,0,0.6,1,0,0,0,0,0,0,4
6659,0,1,101-500,0,60.0,0,1249.2,6,0,0,0,0,0,0,4
6661,0,0,500-1000,0,60.0,0,208.2,1,0,0,0,0,1,1,4
6662,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6664,0,0,26-100,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6665,0,0,500-1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6666,0,0,500-1000,0,60.0,1,11.8,1,0,0,0,0,0,0,4
6667,1,0,500-1000,1,60.0,1,294.1,2,0,0,0,0,0,0,4
6669,1,0,500-1000,0,60.0,1,325.8,2,0,0,0,0,0,0,4
6670,0,0,26-100,0,60.0,1,176.5,1,0,0,0,0,0,0,4
6671,0,0,26-100,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6672,0,1,500-1000,1,200.0,0,2643.5,11,7,0,0,7,4,6,2
6674,0,0,101-500,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6675,0,1,1-25,0,60.0,0,12.0,11,5,0,0,5,1,0,4
6676,0,0,101-500,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6677,1,0,101-500,0,60.0,0,763.5,3,1,0,0,1,1,0,4
6678,1,0,500-1000,2,60.0,0,208.2,1,0,0,0,0,0,0,4
6679,1,1,26-100,1,60.0,0,2360.1,8,7,0,0,7,6,1,4
6682,0,0,101-500,0,60.0,0,21.2,1,1,0,0,1,1,0,4
6684,0,0,26-100,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6685,0,0,101-500,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6686,1,0,26-100,2,60.0,0,700.5,5,6,0,0,6,2,1,4
6687,0,0,500-1000,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6688,1,0,101-500,7,60.0,1,2691.6,14,0,0,0,0,0,0,4
6691,0,0,1-25,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6693,0,0,500-1000,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6694,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6696,0,0,26-100,0,60.0,1,235.2,2,2,0,0,2,1,1,4
6702,0,0,More than 1000,0,60.0,0,416.4,2,0,0,0,0,0,0,4
6705,0,0,26-100,0,310.0,0,3.6,2,0,0,0,0,0,0,4
6707,1,0,101-500,2,60.0,0,14.3,9,1,0,0,1,1,1,4
6708,0,0,500-1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6710,0,0,26-100,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6711,0,0,101-500,0,60.0,0,23.0,2,0,0,0,0,0,0,4
6712,0,0,101-500,1,60.0,0,12.6,7,4,0,0,4,1,1,4
6714,0,0,26-100,0,60.0,0,555.3,2,2,0,0,2,1,0,4
6715,0,0,26-100,0,60.0,0,971.7,4,67,0,0,67,7,1,4
6717,0,0,500-1000,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6719,1,1,101-500,1,60.0,0,14.9,8,0,0,0,0,0,0,4
6721,0,0,26-100,0,60.0,0,11.9,5,6,0,0,6,3,0,4
6724,0,0,500-1000,0,60.0,0,24.8,3,0,0,0,0,0,0,4
6726,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6727,0,1,26-100,0,60.0,0,8.9,4,0,0,0,0,0,0,4
6728,0,0,101-500,0,60.0,0,1318.8,5,0,0,0,0,0,0,4
6729,0,0,More than 1000,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6730,0,1,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6731,1,0,500-1000,0,60.0,0,694.2,2,0,0,0,0,0,0,4
6732,0,1,More than 1000,2,60.0,1,1940.7,15,0,0,0,0,0,0,4
6733,0,1,101-500,3,60.0,1,352.8,3,1,0,0,1,1,1,4
6734,0,0,101-500,1,60.0,1,235.2,2,0,0,0,0,0,0,4
6743,0,1,1-25,0,60.0,0,251.9,9,0,0,0,0,0,0,4
6744,0,0,101-500,1,60.0,0,470.6,2,0,0,0,0,0,0,4
6745,0,0,1-25,1,60.0,0,208.2,1,0,0,0,0,0,0,4
6748,0,0,1-25,0,60.0,0,940.0,4,0,0,0,0,0,0,4
6749,1,0,26-100,0,60.0,0,763.5,3,0,0,0,0,0,0,4
6750,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6751,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6752,1,0,1-25,0,60.0,0,416.4,2,1,0,0,1,1,1,4
6753,1,0,1-25,0,60.0,0,9.5,3,0,0,0,0,0,0,4
6754,0,0,101-500,0,60.0,0,347.1,1,0,0,0,0,0,0,3
6755,0,1,1-25,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6756,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6757,0,0,1-25,0,60.0,0,13.1,5,0,0,0,0,0,0,4
6758,0,0,1-25,0,60.0,0,14.2,2,1,0,0,1,1,0,4
6759,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6760,0,0,1-25,0,60.0,0,21.2,1,0,0,0,0,1,0,4
6762,0,0,1-25,0,60.0,0,10.7,3,0,0,0,0,0,0,4
6763,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6764,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6765,0,0,1-25,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6766,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6767,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6768,0,0,500-1000,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6769,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6770,1,0,1-25,1,60.0,0,10.1,4,0,0,0,0,0,0,4
6771,0,0,26-100,0,60.0,0,2.4,2,0,0,0,0,0,0,4
6772,0,0,26-100,0,60.0,0,5.4,3,0,0,0,0,0,1,4
6773,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6774,0,0,1-25,0,60.0,0,10.7,3,0,0,0,0,0,0,4
6775,0,1,26-100,0,60.0,0,23.4,13,0,0,0,0,0,0,4
6776,0,0,1-25,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6777,0,0,26-100,0,60.0,1,117.6,1,0,0,0,0,0,0,4
6778,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6779,0,0,1-25,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6780,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6781,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6782,0,1,1-25,0,60.0,0,30.5,14,0,0,0,0,0,0,4
6783,0,0,1-25,0,60.0,0,10.0,2,0,0,0,0,0,0,4
6784,0,0,1-25,0,60.0,0,14.2,4,0,0,0,0,0,0,4
6786,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6787,0,0,1-25,0,60.0,1,138.8,1,0,0,0,0,0,0,4
6788,0,0,101-500,0,60.0,1,138.8,1,0,0,0,0,0,0,4
6789,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6790,0,0,1-25,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6791,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6792,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6793,0,0,26-100,0,60.0,0,176.5,1,0,0,0,0,1,0,4
6794,0,0,1-25,0,60.0,0,24.8,3,0,0,0,0,0,0,4
6795,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6796,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6797,0,0,1-25,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6798,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6799,0,0,1-25,0,60.0,0,24.8,3,0,0,0,0,0,0,4
6800,0,0,1-25,0,60.0,0,8.9,3,0,0,0,0,0,0,4
6801,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6802,0,0,1-25,0,60.0,0,11.8,3,0,0,0,0,0,0,4
6803,0,0,26-100,0,60.0,0,9.0,7,0,0,0,0,0,0,4
6804,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6806,0,0,1-25,0,60.0,0,347.1,1,0,0,0,0,0,0,4
6807,1,1,1-25,0,60.0,0,14.9,6,0,0,0,0,0,0,4
6808,0,0,1-25,0,60.0,0,8.3,2,0,0,0,0,0,0,4
6809,0,0,26-100,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6810,0,0,1-25,0,60.0,0,23.0,2,0,0,0,0,0,0,4
6811,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6812,0,0,26-100,0,60.0,0,294.1,1,0,0,0,0,0,0,4
6813,0,1,26-100,0,60.0,0,1.8,3,0,0,0,0,0,0,4
6814,0,0,26-100,0,60.0,0,1.8,1,0,0,0,0,0,0,4
6815,0,0,26-100,0,60.0,0,3.6,2,0,0,0,0,0,0,4
6816,0,0,1-25,1,60.0,0,208.2,1,0,0,0,0,0,0,4
6818,0,0,1-25,0,60.0,0,176.5,1,0,0,0,0,0,0,4
6819,0,1,1-25,0,60.0,0,23.1,4,0,0,0,0,0,0,4
6820,1,0,1-25,0,60.0,0,763.5,3,0,0,0,0,0,0,4
6821,1,1,26-100,1,60.0,0,1773.1,6,0,0,0,0,0,0,4
6822,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6823,0,0,1-25,0,60.0,0,731.8,3,0,0,0,0,0,0,4
6824,0,1,1-25,0,60.0,0,12.5,10,0,0,0,0,0,0,4
6826,0,0,1-25,0,60.0,0,208.2,1,2,0,0,2,1,0,4
6827,0,0,1-25,0,60.0,0,763.5,3,0,0,0,0,0,0,4
6828,0,0,1-25,0,60.0,1,128.3,4,0,0,0,0,0,0,4
6829,0,0,1-25,0,60.0,0,731.8,3,0,0,0,0,0,0,4
6831,0,1,500-1000,0,60.0,0,12.5,8,0,0,0,0,0,0,4
6832,1,1,1-25,1,60.0,0,2830.7,10,2,0,0,2,1,1,4
6833,0,0,1-25,0,60.0,0,416.4,2,0,0,0,0,0,0,4
6835,1,1,1-25,1,60.0,0,1335.4,4,0,0,0,0,0,0,4
6836,0,1,1-25,0,60.0,0,10.7,3,0,0,0,0,0,0,4
6837,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6838,0,0,1-25,0,60.0,0,12.5,4,0,0,0,0,0,0,4
6839,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6840,0,0,1-25,0,60.0,0,9.5,3,0,0,0,0,0,0,4
6841,0,0,1-25,0,60.0,0,14.3,7,0,0,0,0,0,0,4
6843,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6844,0,0,1-25,0,60.0,0,12.5,4,0,0,0,0,0,0,4
6845,0,0,1-25,0,60.0,0,21.2,1,0,0,0,0,0,0,4
6846,0,0,1-25,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6847,0,1,1-25,1,60.0,0,363.1,6,0,0,0,0,0,0,4
6849,0,1,101-500,1,60.0,0,88.3,17,0,0,0,0,0,0,4
6851,0,0,1-25,0,60.0,0,347.1,1,2,0,0,2,2,2,4
6852,0,0,1-25,0,60.0,0,8.9,2,0,0,0,0,0,0,4
6853,1,0,101-500,1,60.0,0,8.8,2,0,0,0,0,0,0,4
6854,0,0,1-25,0,60.0,0,208.2,1,1,0,0,1,1,0,4
6856,0,0,101-500,0,60.0,1,118.2,2,1,0,0,1,1,0,4
6857,1,0,1-25,0,60.0,0,1179.9,5,0,0,0,0,1,1,4
6858,0,0,More than 1000,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6859,0,0,26-100,0,60.0,0,678.8,3,0,0,0,0,0,0,4
6860,0,0,101-500,0,60.0,0,2.4,2,0,0,0,0,0,0,4
6861,0,0,1-25,0,60.0,0,208.2,1,0,0,0,0,0,0,4
6862,0,0,26-100,0,60.0,1,2776.5,1,0,0,0,0,0,0,4
6863,1,0,500-1000,1,60.0,1,419.3,22,0,0,0,0,0,0,4
6865,0,0,500-1000,0,60.0,0,6.0,6,0,0,0,0,0,0,4
6866,0,0,1-25,0,60.0,0,555.3,2,2,0,0,2,1,3,4
6867,0,0,1-25,0,60.0,0,7.1,1,1,0,0,1,1,2,4
6868,0,1,500-1000,0,60.0,0,24.2,3,0,0,0,0,0,0,4
6871,0,1,101-500,0,60.0,0,14.8,3,0,0,0,0,0,0,4
6872,1,1,1-25,1,60.0,0,181.3,13,0,0,0,0,0,0,4
6873,1,0,1-25,1,60.0,0,281.3,10,0,0,0,0,0,0,4
6874,0,0,101-500,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6875,0,0,101-500,0,60.0,0,0.6,1,0,0,0,0,0,0,4
6878,0,0,1-25,0,60.0,0,7.1,1,0,0,0,0,0,0,4
6879,0,0,101-500,1,60.0,0,28.3,2,0,0,0,0,0,0,4
6880,0,1,1-25,1,60.0,0,110.7,15,0,0,0,0,0,0,4
